CD,Neighborhood,Bike_Commute_Pct,Bike_Commute_Count,NO2_Value,Pop_Density,Car_Commute_Pct,PM25_Value
203,Bedford Stuyvesant - Crown Heights,2.063636363636364,"4,3004,3004,3003,9093,9093,9093,6233,6233,6233,2703,2703,2703,2123,2123,2123,2753,2753,2752,9522,9522,9522,8142,8142,8142,4252,4252,4252,1722,1722,1721,7061,7061,706",20.313333333333333,52063,16.754545454545454,8.0
203,Bedford Stuyvesant - Crown Heights,2.063636363636364,"4,3004,3004,3003,9093,9093,9093,6233,6233,6233,2703,2703,2703,2123,2123,2123,2753,2753,2752,9522,9522,9522,8142,8142,8142,4252,4252,4252,1722,1722,1721,7061,7061,706",20.313333333333333,52063,16.754545454545454,55.0
203,Bedford Stuyvesant - Crown Heights,2.063636363636364,"4,3004,3004,3003,9093,9093,9093,6233,6233,6233,2703,2703,2703,2123,2123,2123,2753,2753,2752,9522,9522,9522,8142,8142,8142,4252,4252,4252,1722,1722,1721,7061,7061,706",20.313333333333333,52063,16.754545454545454,107.0
203,Bedford Stuyvesant - Crown Heights,2.063636363636364,"4,3004,3004,3003,9093,9093,9093,6233,6233,6233,2703,2703,2703,2123,2123,2123,2753,2753,2752,9522,9522,9522,8142,8142,8142,4252,4252,4252,1722,1722,1721,7061,7061,706",20.313333333333333,52063,16.754545454545454,37.0
203,Bedford Stuyvesant - Crown Heights,2.063636363636364,"4,3004,3004,3003,9093,9093,9093,6233,6233,6233,2703,2703,2703,2123,2123,2123,2753,2753,2752,9522,9522,9522,8142,8142,8142,4252,4252,4252,1722,1722,1721,7061,7061,706",20.313333333333333,52063,16.754545454545454,13.0
203,Morrisania and Crotona (CD3),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,20.313333333333336,50411,20.477777777777774,8.0
203,Morrisania and Crotona (CD3),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,20.313333333333336,50411,20.477777777777774,55.0
203,Morrisania and Crotona (CD3),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,20.313333333333336,50411,20.477777777777774,107.0
203,Morrisania and Crotona (CD3),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,20.313333333333336,50411,20.477777777777774,37.0
203,Morrisania and Crotona (CD3),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,20.313333333333336,50411,20.477777777777774,13.0
204,East New York,0.3818181818181818,514514514555555555385385385300300300277277277194194194185185185206206206198198198130130130140140140,19.473333333333333,50381,24.78181818181818,13.0
204,East New York,0.3818181818181818,514514514555555555385385385300300300277277277194194194185185185206206206198198198130130130140140140,19.473333333333333,50381,24.78181818181818,34.0
204,East New York,0.3818181818181818,514514514555555555385385385300300300277277277194194194185185185206206206198198198130130130140140140,19.473333333333333,50381,24.78181818181818,99.0
204,East New York,0.3818181818181818,514514514555555555385385385300300300277277277194194194185185185206206206198198198130130130140140140,19.473333333333333,50381,24.78181818181818,58.0
204,East New York,0.3818181818181818,514514514555555555385385385300300300277277277194194194185185185206206206198198198130130130140140140,19.473333333333333,50381,24.78181818181818,9.0
204,Highbridge and Concourse (CD4),0.3777777777777778,221221221203203203264264264107107107163163163236236236210210210181181181153153153,19.473333333333333,50377,17.711111111111112,13.0
204,Highbridge and Concourse (CD4),0.3777777777777778,221221221203203203264264264107107107163163163236236236210210210181181181153153153,19.473333333333333,50377,17.711111111111112,34.0
204,Highbridge and Concourse (CD4),0.3777777777777778,221221221203203203264264264107107107163163163236236236210210210181181181153153153,19.473333333333333,50377,17.711111111111112,99.0
204,Highbridge and Concourse (CD4),0.3777777777777778,221221221203203203264264264107107107163163163236236236210210210181181181153153153,19.473333333333333,50377,17.711111111111112,58.0
204,Highbridge and Concourse (CD4),0.3777777777777778,221221221203203203264264264107107107163163163236236236210210210181181181153153153,19.473333333333333,50377,17.711111111111112,9.0
205,Fordham and University Heights (CD5),0.2111111111111111,226226226222222222227227227125125125696969353535606060444444666666,19.9,50211,18.42222222222222,18.0
205,Fordham and University Heights (CD5),0.2111111111111111,226226226222222222227227227125125125696969353535606060444444666666,19.9,50211,18.42222222222222,33.0
205,Fordham and University Heights (CD5),0.2111111111111111,226226226222222222227227227125125125696969353535606060444444666666,19.9,50211,18.42222222222222,6.0
205,Fordham and University Heights (CD5),0.2111111111111111,226226226222222222227227227125125125696969353535606060444444666666,19.9,50211,18.42222222222222,27.0
205,Fordham and University Heights (CD5),0.2111111111111111,226226226222222222227227227125125125696969353535606060444444666666,19.9,50211,18.42222222222222,8.0
205,Sunset Park,1.6,"1,2821,2821,2821,1521,1521,1521,0331,0331,033884884884815815815860860860856856856857857857795795795647647647554554554",19.9,51599,19.163636363636364,18.0
205,Sunset Park,1.6,"1,2821,2821,2821,1521,1521,1521,0331,0331,033884884884815815815860860860856856856857857857795795795647647647554554554",19.9,51599,19.163636363636364,33.0
205,Sunset Park,1.6,"1,2821,2821,2821,1521,1521,1521,0331,0331,033884884884815815815860860860856856856857857857795795795647647647554554554",19.9,51599,19.163636363636364,6.0
205,Sunset Park,1.6,"1,2821,2821,2821,1521,1521,1521,0331,0331,033884884884815815815860860860856856856857857857795795795647647647554554554",19.9,51599,19.163636363636364,27.0
205,Sunset Park,1.6,"1,2821,2821,2821,1521,1521,1521,0331,0331,033884884884815815815860860860856856856857857857795795795647647647554554554",19.9,51599,19.163636363636364,8.0
206,Belmont and East Tremont (CD6),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,19.446666666666665,50411,20.477777777777774,10.0
206,Belmont and East Tremont (CD6),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,19.446666666666665,50411,20.477777777777774,6.0
206,Belmont and East Tremont (CD6),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,19.446666666666665,50411,20.477777777777774,14.0
206,Belmont and East Tremont (CD6),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,19.446666666666665,50411,20.477777777777774,10.0
206,Belmont and East Tremont (CD6),0.4111111111111111,989898585858737373178178178218218218317317317323323323353353353349349349,19.446666666666665,50411,20.477777777777774,36.0
206,Borough Park,1.3363636363636364,"2,1212,1212,1211,8961,8961,8961,5271,5271,5271,7351,7351,7351,8691,8691,8691,9731,9731,9731,7801,7801,7801,8781,8781,8781,7661,7661,7661,5531,5531,5531,2791,2791,279",19.446666666666665,51336,27.01818181818182,10.0
206,Borough Park,1.3363636363636364,"2,1212,1212,1211,8961,8961,8961,5271,5271,5271,7351,7351,7351,8691,8691,8691,9731,9731,9731,7801,7801,7801,8781,8781,8781,7661,7661,7661,5531,5531,5531,2791,2791,279",19.446666666666665,51336,27.01818181818182,6.0
206,Borough Park,1.3363636363636364,"2,1212,1212,1211,8961,8961,8961,5271,5271,5271,7351,7351,7351,8691,8691,8691,9731,9731,9731,7801,7801,7801,8781,8781,8781,7661,7661,7661,5531,5531,5531,2791,2791,279",19.446666666666665,51336,27.01818181818182,14.0
206,Borough Park,1.3363636363636364,"2,1212,1212,1211,8961,8961,8961,5271,5271,5271,7351,7351,7351,8691,8691,8691,9731,9731,9731,7801,7801,7801,8781,8781,8781,7661,7661,7661,5531,5531,5531,2791,2791,279",19.446666666666665,51336,27.01818181818182,10.0
206,Borough Park,1.3363636363636364,"2,1212,1212,1211,8961,8961,8961,5271,5271,5271,7351,7351,7351,8691,8691,8691,9731,9731,9731,7801,7801,7801,8781,8781,8781,7661,7661,7661,5531,5531,5531,2791,2791,279",19.446666666666665,51336,27.01818181818182,36.0
207,East Flatbush - Flatbush,0.8,"1,7481,7481,7481,5971,5971,5971,4391,4391,4391,5501,5501,5501,4751,4751,4751,2091,2091,209944944944718718718638638638478478478598598598",19.32,50800,23.26363636363636,75.0
207,East Flatbush - Flatbush,0.8,"1,7481,7481,7481,5971,5971,5971,4391,4391,4391,5501,5501,5501,4751,4751,4751,2091,2091,209944944944718718718638638638478478478598598598",19.32,50800,23.26363636363636,37.0
207,East Flatbush - Flatbush,0.8,"1,7481,7481,7481,5971,5971,5971,4391,4391,4391,5501,5501,5501,4751,4751,4751,2091,2091,209944944944718718718638638638478478478598598598",19.32,50800,23.26363636363636,6.0
207,East Flatbush - Flatbush,0.8,"1,7481,7481,7481,5971,5971,5971,4391,4391,4391,5501,5501,5501,4751,4751,4751,2091,2091,209944944944718718718638638638478478478598598598",19.32,50800,23.26363636363636,34.0
207,East Flatbush - Flatbush,0.8,"1,7481,7481,7481,5971,5971,5971,4391,4391,4391,5501,5501,5501,4751,4751,4751,2091,2091,209944944944718718718638638638478478478598598598",19.32,50800,23.26363636363636,11.0
207,Kingsbridge Heights and Bedford (CD7),0.2888888888888888,322322322215215215160160160156156156122122122123123123999999838383787878,19.32,50288,18.211111111111112,75.0
207,Kingsbridge Heights and Bedford (CD7),0.2888888888888888,322322322215215215160160160156156156122122122123123123999999838383787878,19.32,50288,18.211111111111112,37.0
207,Kingsbridge Heights and Bedford (CD7),0.2888888888888888,322322322215215215160160160156156156122122122123123123999999838383787878,19.32,50288,18.211111111111112,6.0
207,Kingsbridge Heights and Bedford (CD7),0.2888888888888888,322322322215215215160160160156156156122122122123123123999999838383787878,19.32,50288,18.211111111111112,34.0
207,Kingsbridge Heights and Bedford (CD7),0.2888888888888888,322322322215215215160160160156156156122122122123123123999999838383787878,19.32,50288,18.211111111111112,11.0
208,Canarsie - Flatlands,0.2454545454545454,304304304257257257299299299306306306273273273234234234208208208142142142152152152150150150157157157,16.19333333333333,50245,44.13636363636363,55.0
208,Canarsie - Flatlands,0.2454545454545454,304304304257257257299299299306306306273273273234234234208208208142142142152152152150150150157157157,16.19333333333333,50245,44.13636363636363,27.0
208,Canarsie - Flatlands,0.2454545454545454,304304304257257257299299299306306306273273273234234234208208208142142142152152152150150150157157157,16.19333333333333,50245,44.13636363636363,11.0
208,Canarsie - Flatlands,0.2454545454545454,304304304257257257299299299306306306273273273234234234208208208142142142152152152150150150157157157,16.19333333333333,50245,44.13636363636363,8.0
208,Canarsie - Flatlands,0.2454545454545454,304304304257257257299299299306306306273273273234234234208208208142142142152152152150150150157157157,16.19333333333333,50245,44.13636363636363,37.0
208,Riverdale and Fieldston (CD8),0.4666666666666667,245245245266266266366366366304304304303303303222222222208208208105105105757575,16.193333333333335,50466,30.6,55.0
208,Riverdale and Fieldston (CD8),0.4666666666666667,245245245266266266366366366304304304303303303222222222208208208105105105757575,16.193333333333335,50466,30.6,27.0
208,Riverdale and Fieldston (CD8),0.4666666666666667,245245245266266266366366366304304304303303303222222222208208208105105105757575,16.193333333333335,50466,30.6,11.0
208,Riverdale and Fieldston (CD8),0.4666666666666667,245245245266266266366366366304304304303303303222222222208208208105105105757575,16.193333333333335,50466,30.6,8.0
208,Riverdale and Fieldston (CD8),0.4666666666666667,245245245266266266366366366304304304303303303222222222208208208105105105757575,16.193333333333335,50466,30.6,37.0
209,Bensonhurst - Bay Ridge,0.6,"1,0891,0891,089976976976658658658566566566506506506464464464470470470423423423339339339372372372295295295",18.290000000000003,50600,31.154545454545453,14.0
209,Bensonhurst - Bay Ridge,0.6,"1,0891,0891,089976976976658658658566566566506506506464464464470470470423423423339339339372372372295295295",18.290000000000003,50600,31.154545454545453,8.0
209,Bensonhurst - Bay Ridge,0.6,"1,0891,0891,089976976976658658658566566566506506506464464464470470470423423423339339339372372372295295295",18.290000000000003,50600,31.154545454545453,9.0
209,Bensonhurst - Bay Ridge,0.6,"1,0891,0891,089976976976658658658566566566506506506464464464470470470423423423339339339372372372295295295",18.290000000000003,50600,31.154545454545453,36.0
209,Bensonhurst - Bay Ridge,0.6,"1,0891,0891,089976976976658658658566566566506506506464464464470470470423423423339339339372372372295295295",18.290000000000003,50600,31.154545454545453,6.0
209,Parkchester and Soundview (CD9),0.3,241241241187187187178178178211211211206206206286286286283283283242242242235235235,18.29,50300,28.83333333333333,14.0
209,Parkchester and Soundview (CD9),0.3,241241241187187187178178178211211211206206206286286286283283283242242242235235235,18.29,50300,28.83333333333333,8.0
209,Parkchester and Soundview (CD9),0.3,241241241187187187178178178211211211206206206286286286283283283242242242235235235,18.29,50300,28.83333333333333,9.0
209,Parkchester and Soundview (CD9),0.3,241241241187187187178178178211211211206206206286286286283283283242242242235235235,18.29,50300,28.83333333333333,36.0
209,Parkchester and Soundview (CD9),0.3,241241241187187187178178178211211211206206206286286286283283283242242242235235235,18.29,50300,28.83333333333333,6.0
210,Coney Island - Sheepshead Bay,0.7090909090909091,"9809809809179179171,0211,0211,0218498498491,0261,0261,0261,0241,0241,024874874874703703703638638638444444444610610610",16.743333333333332,50709,32.83636363636364,10.0
210,Coney Island - Sheepshead Bay,0.7090909090909091,"9809809809179179171,0211,0211,0218498498491,0261,0261,0261,0241,0241,024874874874703703703638638638444444444610610610",16.743333333333332,50709,32.83636363636364,18.0
210,Coney Island - Sheepshead Bay,0.7090909090909091,"9809809809179179171,0211,0211,0218498498491,0261,0261,0261,0241,0241,024874874874703703703638638638444444444610610610",16.743333333333332,50709,32.83636363636364,47.0
210,Coney Island - Sheepshead Bay,0.7090909090909091,"9809809809179179171,0211,0211,0218498498491,0261,0261,0261,0241,0241,024874874874703703703638638638444444444610610610",16.743333333333332,50709,32.83636363636364,12.0
210,Coney Island - Sheepshead Bay,0.7090909090909091,"9809809809179179171,0211,0211,0218498498491,0261,0261,0261,0241,0241,024874874874703703703638638638444444444610610610",16.743333333333332,50709,32.83636363636364,30.0
210,Throgs Neck and Co-op City (CD10),0.1444444444444444,666666525252747474717171929292100100100737373117117117808080,16.743333333333332,50144,49.86666666666667,10.0
210,Throgs Neck and Co-op City (CD10),0.1444444444444444,666666525252747474717171929292100100100737373117117117808080,16.743333333333332,50144,49.86666666666667,18.0
210,Throgs Neck and Co-op City (CD10),0.1444444444444444,666666525252747474717171929292100100100737373117117117808080,16.743333333333332,50144,49.86666666666667,47.0
210,Throgs Neck and Co-op City (CD10),0.1444444444444444,666666525252747474717171929292100100100737373117117117808080,16.743333333333332,50144,49.86666666666667,12.0
210,Throgs Neck and Co-op City (CD10),0.1444444444444444,666666525252747474717171929292100100100737373117117117808080,16.743333333333332,50144,49.86666666666667,30.0
211,Morris Park and Bronxdale (CD11),0.3555555555555555,280280280256256256360360360255255255196196196139139139112112112494949767676,20.14,50355,36.67777777777778,51.0
211,Morris Park and Bronxdale (CD11),0.3555555555555555,280280280256256256360360360255255255196196196139139139112112112494949767676,20.14,50355,36.67777777777778,88.0
211,Morris Park and Bronxdale (CD11),0.3555555555555555,280280280256256256360360360255255255196196196139139139112112112494949767676,20.14,50355,36.67777777777778,32.0
211,Morris Park and Bronxdale (CD11),0.3555555555555555,280280280256256256360360360255255255196196196139139139112112112494949767676,20.14,50355,36.67777777777778,12.0
211,Morris Park and Bronxdale (CD11),0.3555555555555555,280280280256256256360360360255255255196196196139139139112112112494949767676,20.14,50355,36.67777777777778,8.0
211,Williamsburg - Bushwick,2.709090909090909,"3,2823,2823,2823,1353,1353,1353,2693,2693,2693,1603,1603,1602,9282,9282,9282,8832,8832,8832,4712,4712,4712,3602,3602,3602,0512,0512,0511,8831,8831,8831,7221,7221,722",20.14,52709,14.5,51.0
211,Williamsburg - Bushwick,2.709090909090909,"3,2823,2823,2823,1353,1353,1353,2693,2693,2693,1603,1603,1602,9282,9282,9282,8832,8832,8832,4712,4712,4712,3602,3602,3602,0512,0512,0511,8831,8831,8831,7221,7221,722",20.14,52709,14.5,88.0
211,Williamsburg - Bushwick,2.709090909090909,"3,2823,2823,2823,1353,1353,1353,2693,2693,2693,1603,1603,1602,9282,9282,9282,8832,8832,8832,4712,4712,4712,3602,3602,3602,0512,0512,0511,8831,8831,8831,7221,7221,722",20.14,52709,14.5,32.0
211,Williamsburg - Bushwick,2.709090909090909,"3,2823,2823,2823,1353,1353,1353,2693,2693,2693,1603,1603,1602,9282,9282,9282,8832,8832,8832,4712,4712,4712,3602,3602,3602,0512,0512,0511,8831,8831,8831,7221,7221,722",20.14,52709,14.5,12.0
211,Williamsburg - Bushwick,2.709090909090909,"3,2823,2823,2823,1353,1353,1353,2693,2693,2693,1603,1603,1602,9282,9282,9282,8832,8832,8832,4712,4712,4712,3602,3602,3602,0512,0512,0511,8831,8831,8831,7221,7221,722",20.14,52709,14.5,8.0
212,Williamsbridge and Baychester (CD12),0.3333333333333333,30931729821717511997113107,18.35,50333,39.84444444444445,
301,Greenpoint and Williamsburg (CD1),3.0444444444444447,"3,1433,1433,1432,7012,7012,7012,8002,8002,8002,5202,5202,5202,4722,4722,4722,2902,2902,2902,0602,0602,0601,8611,8611,8611,7521,7521,752",20.756666666666664,53044,12.71111111111111,28.0
301,Greenpoint and Williamsburg (CD1),3.0444444444444447,"3,1433,1433,1432,7012,7012,7012,8002,8002,8002,5202,5202,5202,4722,4722,4722,2902,2902,2902,0602,0602,0601,8611,8611,8611,7521,7521,752",20.756666666666664,53044,12.71111111111111,10.0
301,Greenpoint and Williamsburg (CD1),3.0444444444444447,"3,1433,1433,1432,7012,7012,7012,8002,8002,8002,5202,5202,5202,4722,4722,4722,2902,2902,2902,0602,0602,0601,8611,8611,8611,7521,7521,752",20.756666666666664,53044,12.71111111111111,6.0
301,Greenpoint and Williamsburg (CD1),3.0444444444444447,"3,1433,1433,1432,7012,7012,7012,8002,8002,8002,5202,5202,5202,4722,4722,4722,2902,2902,2902,0602,0602,0601,8611,8611,8611,7521,7521,752",20.756666666666664,53044,12.71111111111111,62.0
301,Greenpoint and Williamsburg (CD1),3.0444444444444447,"3,1433,1433,1432,7012,7012,7012,8002,8002,8002,5202,5202,5202,4722,4722,4722,2902,2902,2902,0602,0602,0601,8611,8611,8611,7521,7521,752",20.756666666666664,53044,12.71111111111111,23.0
301,Washington Heights,0.9454545454545455,"1,0801,0801,0801,0931,0931,0931,6891,6891,6891,4511,4511,4511,5301,5301,5301,6781,6781,6781,1951,1951,1951,0611,0611,0611,0391,0391,039941941941750750750",20.756666666666664,50945,11.845454545454544,28.0
301,Washington Heights,0.9454545454545455,"1,0801,0801,0801,0931,0931,0931,6891,6891,6891,4511,4511,4511,5301,5301,5301,6781,6781,6781,1951,1951,1951,0611,0611,0611,0391,0391,039941941941750750750",20.756666666666664,50945,11.845454545454544,10.0
301,Washington Heights,0.9454545454545455,"1,0801,0801,0801,0931,0931,0931,6891,6891,6891,4511,4511,4511,5301,5301,5301,6781,6781,6781,1951,1951,1951,0611,0611,0611,0391,0391,039941941941750750750",20.756666666666664,50945,11.845454545454544,6.0
301,Washington Heights,0.9454545454545455,"1,0801,0801,0801,0931,0931,0931,6891,6891,6891,4511,4511,4511,5301,5301,5301,6781,6781,6781,1951,1951,1951,0611,0611,0611,0391,0391,039941941941750750750",20.756666666666664,50945,11.845454545454544,62.0
301,Washington Heights,0.9454545454545455,"1,0801,0801,0801,0931,0931,0931,6891,6891,6891,4511,4511,4511,5301,5301,5301,6781,6781,6781,1951,1951,1951,0611,0611,0611,0391,0391,039941941941750750750",20.756666666666664,50945,11.845454545454544,23.0
302,Central Harlem - Morningside Heights,1.009090909090909,"1,3521,3521,3521,3951,3951,395966966966865865865855855855719719719597597597516516516476476476467467467437437437",22.313333333333333,51009,9.7,75.0
302,Central Harlem - Morningside Heights,1.009090909090909,"1,3521,3521,3521,3951,3951,395966966966865865865855855855719719719597597597516516516476476476467467467437437437",22.313333333333333,51009,9.7,138.0
302,Central Harlem - Morningside Heights,1.009090909090909,"1,3521,3521,3521,3951,3951,395966966966865865865855855855719719719597597597516516516476476476467467467437437437",22.313333333333333,51009,9.7,8.0
302,Central Harlem - Morningside Heights,1.009090909090909,"1,3521,3521,3521,3951,3951,395966966966865865865855855855719719719597597597516516516476476476467467467437437437",22.313333333333333,51009,9.7,11.0
302,Central Harlem - Morningside Heights,1.009090909090909,"1,3521,3521,3521,3951,3951,395966966966865865865855855855719719719597597597516516516476476476467467467437437437",22.313333333333333,51009,9.7,38.0
302,Fort Greene and Brooklyn Heights (CD2),3.244444444444444,"2,7682,7682,7682,9192,9192,9192,5852,5852,5852,5482,5482,5482,3692,3692,3691,9951,9951,9951,8891,8891,8891,7651,7651,7651,5391,5391,539",22.313333333333336,53244,9.644444444444444,75.0
302,Fort Greene and Brooklyn Heights (CD2),3.244444444444444,"2,7682,7682,7682,9192,9192,9192,5852,5852,5852,5482,5482,5482,3692,3692,3691,9951,9951,9951,8891,8891,8891,7651,7651,7651,5391,5391,539",22.313333333333336,53244,9.644444444444444,138.0
302,Fort Greene and Brooklyn Heights (CD2),3.244444444444444,"2,7682,7682,7682,9192,9192,9192,5852,5852,5852,5482,5482,5482,3692,3692,3691,9951,9951,9951,8891,8891,8891,7651,7651,7651,5391,5391,539",22.313333333333336,53244,9.644444444444444,8.0
302,Fort Greene and Brooklyn Heights (CD2),3.244444444444444,"2,7682,7682,7682,9192,9192,9192,5852,5852,5852,5482,5482,5482,3692,3692,3691,9951,9951,9951,8891,8891,8891,7651,7651,7651,5391,5391,539",22.313333333333336,53244,9.644444444444444,11.0
302,Fort Greene and Brooklyn Heights (CD2),3.244444444444444,"2,7682,7682,7682,9192,9192,9192,5852,5852,5852,5482,5482,5482,3692,3692,3691,9951,9951,9951,8891,8891,8891,7651,7651,7651,5391,5391,539",22.313333333333336,53244,9.644444444444444,38.0
303,Bedford Stuyvesant (CD3),2.5666666666666664,"2,0832,0832,0831,9221,9221,9221,7881,7881,7881,8661,8661,8661,5401,5401,5401,5191,5191,5191,1941,1941,1941,0111,0111,011754754754",21.80333333333333,52566,16.91111111111111,10.0
303,Bedford Stuyvesant (CD3),2.5666666666666664,"2,0832,0832,0831,9221,9221,9221,7881,7881,7881,8661,8661,8661,5401,5401,5401,5191,5191,5191,1941,1941,1941,0111,0111,011754754754",21.80333333333333,52566,16.91111111111111,14.0
303,Bedford Stuyvesant (CD3),2.5666666666666664,"2,0832,0832,0831,9221,9221,9221,7881,7881,7881,8661,8661,8661,5401,5401,5401,5191,5191,5191,1941,1941,1941,0111,0111,011754754754",21.80333333333333,52566,16.91111111111111,45.0
303,Bedford Stuyvesant (CD3),2.5666666666666664,"2,0832,0832,0831,9221,9221,9221,7881,7881,7881,8661,8661,8661,5401,5401,5401,5191,5191,5191,1941,1941,1941,0111,0111,011754754754",21.80333333333333,52566,16.91111111111111,160.0
303,Bedford Stuyvesant (CD3),2.5666666666666664,"2,0832,0832,0831,9221,9221,9221,7881,7881,7881,8661,8661,8661,5401,5401,5401,5191,5191,5191,1941,1941,1941,0111,0111,011754754754",21.80333333333333,52566,16.91111111111111,90.0
303,East Harlem,1.5454545454545454,875875875793793793700700700584584584508508508595595595725725725694694694797797797614614614593593593,21.80333333333333,51545,8.054545454545455,10.0
303,East Harlem,1.5454545454545454,875875875793793793700700700584584584508508508595595595725725725694694694797797797614614614593593593,21.80333333333333,51545,8.054545454545455,14.0
303,East Harlem,1.5454545454545454,875875875793793793700700700584584584508508508595595595725725725694694694797797797614614614593593593,21.80333333333333,51545,8.054545454545455,45.0
303,East Harlem,1.5454545454545454,875875875793793793700700700584584584508508508595595595725725725694694694797797797614614614593593593,21.80333333333333,51545,8.054545454545455,160.0
303,East Harlem,1.5454545454545454,875875875793793793700700700584584584508508508595595595725725725694694694797797797614614614593593593,21.80333333333333,51545,8.054545454545455,90.0
304,Bushwick (CD4),2.833333333333333,"2,0872,0872,0871,9691,9691,9691,9491,9491,9491,9771,9771,9771,8201,8201,8201,6851,6851,6851,6111,6111,6111,4711,4711,4711,3821,3821,382",22.176666666666662,52833,13.477777777777776,40.0
304,Bushwick (CD4),2.833333333333333,"2,0872,0872,0871,9691,9691,9691,9491,9491,9491,9771,9771,9771,8201,8201,8201,6851,6851,6851,6111,6111,6111,4711,4711,4711,3821,3821,382",22.176666666666662,52833,13.477777777777776,18.0
304,Bushwick (CD4),2.833333333333333,"2,0872,0872,0871,9691,9691,9691,9491,9491,9491,9771,9771,9771,8201,8201,8201,6851,6851,6851,6111,6111,6111,4711,4711,4711,3821,3821,382",22.176666666666662,52833,13.477777777777776,8.0
304,Bushwick (CD4),2.833333333333333,"2,0872,0872,0871,9691,9691,9691,9491,9491,9491,9771,9771,9771,8201,8201,8201,6851,6851,6851,6111,6111,6111,4711,4711,4711,3821,3821,382",22.176666666666662,52833,13.477777777777776,5.0
304,Bushwick (CD4),2.833333333333333,"2,0872,0872,0871,9691,9691,9691,9491,9491,9491,9771,9771,9771,8201,8201,8201,6851,6851,6851,6111,6111,6111,4711,4711,4711,3821,3821,382",22.176666666666662,52833,13.477777777777776,35.0
304,Upper West Side,1.8545454545454547,"3,8953,8953,8953,3683,3683,3683,0083,0083,0082,5462,5462,5462,3232,3232,3231,8691,8691,8691,5671,5671,5671,3541,3541,3541,5001,5001,5001,4381,4381,4381,4521,4521,452",22.17666666666667,51854,7.372727272727273,40.0
304,Upper West Side,1.8545454545454547,"3,8953,8953,8953,3683,3683,3683,0083,0083,0082,5462,5462,5462,3232,3232,3231,8691,8691,8691,5671,5671,5671,3541,3541,3541,5001,5001,5001,4381,4381,4381,4521,4521,452",22.17666666666667,51854,7.372727272727273,18.0
304,Upper West Side,1.8545454545454547,"3,8953,8953,8953,3683,3683,3683,0083,0083,0082,5462,5462,5462,3232,3232,3231,8691,8691,8691,5671,5671,5671,3541,3541,3541,5001,5001,5001,4381,4381,4381,4521,4521,452",22.17666666666667,51854,7.372727272727273,8.0
304,Upper West Side,1.8545454545454547,"3,8953,8953,8953,3683,3683,3683,0083,0083,0082,5462,5462,5462,3232,3232,3231,8691,8691,8691,5671,5671,5671,3541,3541,3541,5001,5001,5001,4381,4381,4381,4521,4521,452",22.17666666666667,51854,7.372727272727273,5.0
304,Upper West Side,1.8545454545454547,"3,8953,8953,8953,3683,3683,3683,0083,0083,0082,5462,5462,5462,3232,3232,3231,8691,8691,8691,5671,5671,5671,3541,3541,3541,5001,5001,5001,4381,4381,4381,4521,4521,452",22.17666666666667,51854,7.372727272727273,35.0
305,East New York and Starrett City (CD5),0.2444444444444444,12312312012015615696961121121481481401409292145145,21.48,50244,26.37777777777778,5.0
305,East New York and Starrett City (CD5),0.2444444444444444,12312312012015615696961121121481481401409292145145,21.48,50244,26.37777777777778,7.0
305,East New York and Starrett City (CD5),0.2444444444444444,12312312012015615696961121121481481401409292145145,21.48,50244,26.37777777777778,32.0
305,East New York and Starrett City (CD5),0.2444444444444444,12312312012015615696961121121481481401409292145145,21.48,50244,26.37777777777778,16.0
305,East New York and Starrett City (CD5),0.2444444444444444,12312312012015615696961121121481481401409292145145,21.48,50244,26.37777777777778,6.0
305,Upper East Side,0.9090909090909092,"1,4721,4721,5401,5401,8131,8131,7411,7411,6051,6051,2471,2471,1001,100688688455455416416430430",21.48,50909,9.2,5.0
305,Upper East Side,0.9090909090909092,"1,4721,4721,5401,5401,8131,8131,7411,7411,6051,6051,2471,2471,1001,100688688455455416416430430",21.48,50909,9.2,7.0
305,Upper East Side,0.9090909090909092,"1,4721,4721,5401,5401,8131,8131,7411,7411,6051,6051,2471,2471,1001,100688688455455416416430430",21.48,50909,9.2,32.0
305,Upper East Side,0.9090909090909092,"1,4721,4721,5401,5401,8131,8131,7411,7411,6051,6051,2471,2471,1001,100688688455455416416430430",21.48,50909,9.2,16.0
305,Upper East Side,0.9090909090909092,"1,4721,4721,5401,5401,8131,8131,7411,7411,6051,6051,2471,2471,1001,100688688455455416416430430",21.48,50909,9.2,6.0
306,Chelsea - Clinton,2.3000000000000003,"3,0283,0282,7422,7422,8902,8902,7232,7232,9182,9182,3832,3832,0602,0601,8641,8641,6991,6991,2601,2601,2121,212",24.54,52300,5.4818181818181815,4.0
306,Chelsea - Clinton,2.3000000000000003,"3,0283,0282,7422,7422,8902,8902,7232,7232,9182,9182,3832,3832,0602,0601,8641,8641,6991,6991,2601,2601,2121,212",24.54,52300,5.4818181818181815,18.0
